times,flux
4519992.4730748,1.0000382644254422
4519992.4740333045,0.9999846510969833
4519992.474991806,0.9999542693279942
4519992.475950309,0.9999615896519346
4519992.476908813,0.9999438953939705
4519992.477867315,0.9999297886871743
4519992.478825817,0.9999244364649914
4519992.479784321,0.9999139449618557
4519992.480742824,0.9999489655125294
4519992.481701327,0.9999863105154134
4519992.482659831,0.9999678628698817
4519992.483618332,0.999964258745536
4519992.484576836,0.9999505789395804
4519992.485535339,0.999911647418959
4519992.486493842,0.999894467936333
4519992.487452345,0.9999291147228332
4519992.488410849,0.9999472555647005
4519992.4893693505,0.9999816068057413
4519992.490327854,1.0000095718174797
4519992.491286358,0.9999904818509545
4519992.492244859,1.000002201030761
4519992.4932033615,1.000007509763735
4519992.494161866,1.00002021582597
4519992.495120369,1.0000573016517542
4519992.496078871,1.0000709775204455
4519992.497037374,1.0000432475370415
4519992.497995877,1.0000060076519208
4519992.498954381,1.0000212980544556
4519992.499912883,1.000015135891946
4519992.500871386,0.9999913379305891
4519992.50182989,1.0000139714467344
4519992.502788393,1.000018024898172
4519992.503746895,0.9999997382383752
4519992.504705398,1.0000034058788168
4519992.505663902,0.9999916122561686
4519992.506622404,0.9999721784968395
4519992.507580906,0.9999821653464821
4519992.508539409,0.9999686668737754
4519992.5094979135,0.9999404951162686
4519992.510456416,0.9999290155753837
4519992.511414919,0.9999152948131794
4519992.512373421,0.999934095212061
4519992.5133319255,0.9999709611424068
4519992.514290428,1.0000113291545405
