times,flux,raw_flux,rawraw_flux,obs_vr,obs_vw,obs_vn,dsun_obs,rsun_obs
2456084.54422338,0.9987992679111221,0.9967624627967906,566547447808.0,2182.260347,28734.621016,6044.656746,151807050838.74,945.679443
2456084.544744213,0.9987906582957894,0.9967617885694462,566546333696.0,2181.247103,28744.366161,6046.998938,151807149018.31,945.678833
2456084.5452650464,0.9987934717609969,0.9967729904345303,566551969792.0,2180.212965,28754.115505,6049.315779,151807247151.95,945.678223
2456084.5457858797,0.9988092906424141,0.996796992962453,566564880384.0,2179.157869,28763.868759,6051.607027,151807345238.64,945.677612
2456084.546306713,0.9988160283586538,0.9968122304769018,566572810240.0,2178.081523,28773.624469,6053.87329,151807443277.35,945.677002
2456084.5468275463,0.9987998534139753,0.996803946352544,566567370752.0,2176.985016,28783.384804,6056.114605,151807541267.02,945.676392
2456084.5473483796,0.9988201701998838,0.9968326764129556,566582968320.0,2175.868002,28793.148678,6058.330474,151807639207.03,945.675781
2456084.547869213,0.9988467942900584,0.9968672848730401,566601908224.0,2174.730172,28802.915351,6060.520467,151807737096.34,945.675171
2456084.548390046,0.9988483961764425,0.9968772186253514,566606823424.0,2173.570997,28812.684998,6062.68477,151807834933.94,945.674561
2456084.5489108795,0.9988483268771203,0.9968854249667475,566610755584.0,2172.39135,28822.457728,6064.824076,151807932718.77,945.67395
2456084.549431713,0.9988694531984653,0.996914844987633,566626746368.0,2171.191103,28832.233572,6066.937892,151808030450.2,945.67334
2456084.549952546,0.9988705428559983,0.996924089126274,566631268352.0,2169.970245,28842.012553,6069.026016,151808128127.2,945.672729
2456084.5504733794,0.9988909235090789,0.9969525868442972,566646734848.0,2168.728775,28851.794573,6071.08923,151808225748.77,945.672119
2456084.5509942127,0.998875430951338,0.996945340540594,566641885184.0,2167.466866,28861.579088,6073.126535,151808323313.83,945.671509
2456084.5515150465,0.998847639115347,0.9969257588320937,566630023168.0,2166.184123,28871.366049,6075.138437,151808420821.77,945.670898
2456084.55203588,0.9988613674251147,0.9969479149495862,566641885184.0,2164.880358,28881.155395,6077.125134,151808518271.57,945.670288
2456084.552556713,0.9988615271182829,0.9969563499501648,566645948416.0,2163.556331,28890.947421,6079.085871,151808615662.22,945.669678
2456084.5530775464,0.9988433841272338,0.9969463384200181,566639525888.0,2162.21132,28900.74121,6081.020768,151808712992.64,945.669067
2456084.5535983797,0.9988474621946736,0.9969585651671184,566645817344.0,2160.845793,28910.536997,6082.929839,151808810262.23,945.668518
2456084.554119213,0.9988557085761787,0.9969750715192018,566654468096.0,2159.460042,28920.334997,6084.813249,151808907469.97,945.667908
2456084.5546400463,0.998860957202487,0.9969884667985383,566661349376.0,2158.053756,28930.135692,6086.671691,151809004614.84,945.667297
2456084.5551608796,0.9988615232033234,0.9969972478148403,566665609216.0,2156.626682,28939.937499,6088.504048,151809101695.79,945.666687
2456084.555681713,0.998863125116369,0.9970071819015202,566670524416.0,2155.179138,28949.741121,6090.310542,151809198712.21,945.666077
2456084.556202546,0.9988523165435467,0.997004549876166,566668296192.0,2153.711268,28959.546813,6092.091217,151809295663.07,945.665466
2456084.5567233795,0.9988833197310507,0.997043771505068,566689857536.0,2152.222507,28969.353626,6093.845952,151809392547.36,945.664856
2456084.557244213,0.998900695268718,0.997069271903455,566703620096.0,2150.712854,28979.162419,6095.575551,151809489364.05,945.664246
2456084.557765046,0.9988876956912226,0.997064333836637,566700081152.0,2149.182971,28988.972127,6097.279382,151809586112.5,945.663635
2456084.5582858794,0.9988909109050532,0.9970759976538249,566705979392.0,2147.633189,28998.782277,6098.957039,151809682791.71,945.663025
2456084.5588067127,0.9988748293489779,0.9970681615027396,566700867584.0,2146.06216,29008.594922,6100.608945,151809779400.68,945.662476
2456084.5593275465,0.9988889684867284,0.997090550907667,566712860672.0,2144.471467,29018.407633,6102.234778,151809875938.34,945.661865
2456084.55984838,0.9989546317235194,0.9971641341385471,566753951744.0,2142.860329,29028.221343,6103.835037,151809972404.1,945.661255
2456084.560369213,0.9989344012455272,0.9971522756793022,566746480640.0,2141.228444,29038.03638,6105.409958,151810068796.94,945.660645
2456084.5608900464,0.9989138976390126,0.9971397274595355,566738616320.0,2139.576966,29047.851526,6106.958593,151810165115.86,945.660034
2456084.5614108797,0.9988791134227571,0.9971133403203609,566722887680.0,2137.904047,29057.667556,6108.480584,151810261359.81,945.659424
2456084.561931713,0.9988384887767012,0.9970809438403317,566703816704.0,2136.21079,29067.4841,6109.976745,151810357528.19,945.658875
2456084.5624525463,0.9988050455068832,0.9970555964286055,566688677888.0,2134.497942,29077.300915,6111.44772,151810453619.98,945.658264
2456084.5629733796,0.9988344892102797,0.9970932044142551,566709321728.0,2132.765153,29087.118117,6112.893203,151810549634.19,945.657654
2456084.563494213,0.9988489224372856,0.997115709380364,566721380352.0,2131.011123,29096.93553,6114.311815,151810645569.78,945.657043
2456084.564015046,0.998846373890042,0.9971212621355151,566723805184.0,2129.236894,29106.752957,6115.704136,151810741426.14,945.656433
2456084.5645358795,0.9988521805617744,0.9971353343144077,566731145216.0,2127.443081,29116.570155,6117.070637,151810837202.27,945.655884
2456084.565056713,0.9988781639360282,0.997169370165767,566749757440.0,2125.628724,29126.386984,6118.411766,151810932897.16,945.655273
2456084.565577546,0.9988678765137461,0.9971671973967451,566747791360.0,2123.794072,29136.203607,6119.726646,151811028509.79,945.654663
2456084.5660983794,0.9988627310443521,0.9971700981639272,566748708864.0,2121.939102,29146.020003,6121.015403,151811124039.55,945.654053
2456084.5666192127,0.9988601675692731,0.9971757550981653,566751264768.0,2120.06385,29155.836036,6122.278033,151811219485.44,945.653503
2456084.5671400465,0.99883907922898,0.9971628586763155,566743203840.0,2118.168473,29165.651107,6123.51446,151811314846.46,945.652893
2456084.56766088,0.9988518330235947,0.9971837475285009,566754344960.0,2116.253579,29175.465599,6124.724732,151811410121.6,945.652283
2456084.568181713,0.9988591081672926,0.9971989884327588,566762274816.0,2114.318699,29185.279372,6125.908832,151811505310.23,945.651672
2456084.5687025464,0.9988533163066396,0.9972011840620819,566762864640.0,2112.363364,29195.092291,6127.066884,151811600411.37,945.651123
2456084.5692233797,0.9988501906092182,0.9972061604457225,566764961792.0,2110.387125,29204.904162,6128.199493,151811695424.03,945.650513
2456084.569744213,0.9988418100454337,0.9972059500544425,566764109824.0,2108.391684,29214.714918,6129.305043,151811790347.18,945.649902
2456084.5702650463,0.9988318605800387,0.9972039945762965,566762340352.0,2106.376315,29224.52475,6130.384566,151811885180.22,945.649353
2456084.5707858796,0.998846469499963,0.9972264979602813,566774398976.0,2104.34066,29234.333564,6131.438602,151811979922.16,945.648743
2456084.571306713,0.9988539120895812,0.99724208495676,566782525440.0,2102.285226,29244.140164,6132.466044,151812074572.02,945.648132
2456084.571827546,0.9988335124026622,0.997229636358858,566774792192.0,2100.209713,29253.945613,6133.467278,151812169128.77,945.647583
2456084.5723483795,0.9988385871627206,0.9972427997871328,566781542400.0,2098.114254,29263.749409,6134.442221,151812263591.81,945.646973
2456084.572869213,0.9988388170370301,0.9972510070421908,566785474560.0,2095.998933,29273.55122,6135.390831,151812357960.16,945.646362
2456084.573390046,0.9988580801639595,0.997278455595562,566800416768.0,2093.863711,29283.351202,6136.313129,151812452232.84,945.645813
2456084.5739108794,0.9988743090830363,0.9973024582685686,566813327360.0,2091.708592,29293.149256,6137.209795,151812546408.84,945.645203
2456084.5744317127,0.9988631551963054,0.9972991212655861,566810771456.0,2089.533573,29302.945444,6138.080341,151812640487.54,945.644653
2456084.5749525465,0.9988507869029036,0.9972949883268261,566807691264.0,2087.338691,29312.739675,6138.92441,151812734467.98,945.644043
2456084.57547338,0.9988599148891936,0.9973118418652217,566816538624.0,2085.124101,29322.53133,6139.742084,151812828349.17,945.643433
2456084.575994213,0.9988607684224017,0.9973206124621804,566820864000.0,2082.890412,29332.320792,6140.533401,151812922130.11,945.642883
2456084.5765150464,0.9988719078731775,0.9973397722866053,566831022080.0,2080.636789,29342.107831,6141.298328,151813015810.2,945.642273
2456084.5770358797,0.9989127811520225,0.9973883230507132,566857957376.0,2078.362747,29351.892162,6142.036973,151813109388.47,945.641724
2456084.577556713,0.9989326509077373,0.9974159028162051,566872899584.0,2076.069359,29361.673339,6142.749908,151813202863.93,945.641113
2456084.5780775463,0.9989126510891622,0.9974040307821161,566865494016.0,2073.756156,29371.452289,6143.436335,151813296235.59,945.640564
2456084.5785983796,0.9989143836251964,0.9974136199732497,566870212608.0,2071.42338,29381.22815,6144.096279,151813389502.86,945.639954
2456084.579119213,0.9989134600723103,0.9974201998330302,566873292800.0,2069.071128,29391.00052,6144.72984,151813482664.76,945.639404
2456084.579640046,0.9989051901133347,0.997420218211762,566872571904.0,2066.699007,29400.770835,6145.337831,151813575720.33,945.638794
2456084.5801608795,0.9989086974223811,0.9974316390733884,566878404608.0,2064.307477,29410.537522,6145.918445,151813668668.57,945.638245
2456084.580681713,0.9989017189212224,0.9974323514456378,566878076928.0,2061.896472,29420.300662,6146.47308,151813761508.87,945.637634
2456084.581202546,0.9989129672360015,0.997451382935024,566888235008.0,2059.465986,29430.060201,6147.002334,151813854240.3,945.637085
2456084.5817233794,0.9989304088882572,0.9974765393830763,566901800960.0,2057.01602,29439.816438,6147.503866,151813946861.87,945.636475
2456084.5822442127,0.9989205934610108,0.9974742403201586,566899834880.0,2054.545905,29449.568942,6147.979718,151814039372.58,945.635925
2456084.5827650465,0.9988994536895005,0.9974612284676685,566891708416.0,2052.056486,29459.318011,6148.429266,151814131771.88,945.635315
2456084.58328588,0.9989167179627265,0.9974859103931415,566905077760.0,2049.548349,29469.063554,6148.852138,151814224058.78,945.634766
2456084.583806713,0.9989085082301851,0.9974855716453432,566904225792.0,2047.020887,29478.804114,6149.24831,151814316232.32,945.634216
2456084.5843275464,0.9989026828306418,0.9974874351059367,566904553472.0,2044.47389,29488.541416,6149.618681,151814408291.53,945.633606
2456084.5848483797,0.9988848867482126,0.9974775232766477,566898262016.0,2041.907133,29498.274759,6149.963049,151814500235.81,945.633057
2456084.585369213,0.9988653222175357,0.9974656665857543,566890790912.0,2039.320722,29508.00356,6150.281045,151814592064.22,945.632446
2456084.5858900463,0.9988952846158289,0.9975031484267921,566911434752.0,2036.716297,29517.727276,6150.571339,151814683775.79,945.631897
2456084.5864108796,0.9988946461999078,0.9975100723232062,566914711552.0,2034.092298,29527.447044,6150.8366,151814775369.55,945.631348
2456084.586931713,0.9989012905581246,0.9975245071011514,566922182656.0,2031.448669,29537.162381,6151.075248,151814866844.92,945.630737
2456084.587452546,0.9988854211616554,0.9975158637009311,566916612096.0,2028.785455,29546.873015,6151.286628,151814958200.94,945.630188
2456084.5879733795,0.9988695889966364,0.9975079121624142,566911434752.0,2026.103984,29556.579151,6151.473148,151815049436.68,945.629639
2456084.588494213,0.9988674689916877,0.9975132371900773,566913728512.0,2023.402657,29566.279927,6151.632598,151815140551.15,945.629028
2456084.589015046,0.9988931541843654,0.9975465680482516,566932013056.0,2020.682339,29575.976031,6151.765351,151815231543.77,945.628479
2456084.5895358794,0.9988898080416976,0.9975506091869959,566933651456.0,2017.943407,29585.667605,6151.871591,151815322413.61,945.62793
2456084.5900567127,0.9989107607101896,0.9975792143885279,566949249024.0,2015.184689,29595.352825,6151.951716,151815413159.72,945.62738
2456084.5905775465,0.9989394124393092,0.997615211062117,566968975360.0,2012.407689,29605.033275,6152.005704,151815503781.12,945.62677
2456084.59109838,0.998917010331798,0.9976003407027918,566959865856.0,2009.611548,29614.708241,6152.033101,151815594277.26,945.626221
2456084.591619213,0.9989155099913868,0.9976063443804958,566962618368.0,2006.795959,29624.377318,6152.033665,151815684647.19,945.625671
2456084.5921400464,0.9989242877572468,0.9976224936677195,566971138048.0,2003.962404,29634.040949,6152.008242,151815774889.97,945.625122
2456084.5926608797,0.9989093355709039,0.9976150034215189,566966222848.0,2001.109594,29643.699527,6151.956646,151815865004.63,945.624573
2456084.593181713,0.9988896092434714,0.9976026854234646,566958489600.0,1998.237524,29653.352157,6151.878783,151815954990.62,945.623962
2456084.5937025463,0.9988858053388748,0.9976061500841443,566959800320.0,1995.346323,29662.998201,6151.77443,151816044847.0,945.623413
2456084.5942233796,0.9988916444966671,0.9976191859298714,566966550528.0,1992.437279,29672.638394,6151.643051,151816134572.84,945.622864
2456084.594744213,0.9988638788087363,0.9975988977276649,566954360832.0,1989.509117,29682.272975,6151.485591,151816224167.17,945.622314
2456084.595265046,0.9988366961990696,0.9975789533146779,566942367744.0,1986.561835,29691.901021,6151.302181,151816313629.44,945.621765
2456084.5957858795,0.9988304568329971,0.9975803422768884,566942498816.0,1983.595524,29701.522004,6151.092796,151816402958.71,945.621216
2456084.596306713,0.9988276442922225,0.9975844988239597,566944202752.0,1980.611319,29711.137362,6150.856194,151816492154.08,945.620667
2456084.596827546,0.9988460321591341,0.9976098890370738,566957899776.0,1977.608172,29720.746515,6150.592764,151816581214.57,945.620056
2456084.5973483794,0.9988466162113692,0.9976177357460274,566961700864.0,1974.58641,29730.348702,6150.303132,151816670139.64,945.619507
2456084.5978692127,0.9988867984488853,0.9976652512956642,566988046336.0,1971.546312,29739.943391,6149.987758,151816758928.36,945.618958
2456084.5983900465,0.9989381408660557,0.9977233781813558,567020421120.0,1968.488246,29749.531769,6149.645838,151816847579.81,945.618408
2456084.59891088,0.9989271750054902,0.997719808702597,567017734144.0,1965.41073,29759.11317,6149.277539,151816936093.05,945.617859
2456084.599431713,0.9988866639982114,0.997686372177077,566998073344.0,1962.31436,29768.687769,6148.882864,151817024467.53,945.61731
2456084.5999525464,0.9988467291102395,0.997653629584587,566978805760.0,1959.199686,29778.255402,6148.461934,151817112702.32,945.61676
2456084.6004733797,0.9988512424324245,0.9976652818565308,566984769536.0,1956.067468,29787.814903,6148.015231,151817200796.53,945.616211
2456084.600994213,0.998871807501782,0.99769284792159,566999777280.0,1952.916386,29797.368001,6147.541365,151817288749.2,945.615662
2456084.6015150463,0.9989092305576844,0.9977372524837121,567024353280.0,1949.746916,29806.913258,6147.041163,151817376559.78,945.615112
2456084.6020358796,0.9989449751363698,0.9977800405942775,567048011776.0,1946.559353,29816.450069,6146.515099,151817464227.38,945.614563
2456084.602556713,0.9989724701937824,0.9978144106222302,567066886144.0,1943.353716,29825.980975,6145.962541,151817551751.09,945.614014
2456084.603077546,0.9989443756538506,0.9977933150326999,567054237696.0,1940.129146,29835.502892,6145.383349,151817639129.97,945.613464
2456084.6035983795,0.998924060677512,0.9977799301644413,567046045696.0,1936.88642,29845.016764,6144.778004,151817726363.47,945.612976
2456084.604119213,0.9989062434244672,0.9977689803555736,567039164416.0,1933.625977,29854.523055,6144.146759,151817813450.7,945.612427
2456084.604640046,0.9988861791337894,0.9977557262694278,567030972416.0,1930.346938,29864.021477,6143.488785,151817900390.75,945.611877
2456084.6051608794,0.998862295665995,0.9977388951770867,567020748800.0,1927.050378,29873.511585,6142.804262,151817987182.71,945.611328
2456084.6056817127,0.9988560238569065,0.9977394771145023,567020421120.0,1923.735773,29882.993316,6142.093545,151818073826.03,945.610779
2456084.6062025465,0.9989059172006343,0.9977962212603313,567052009472.0,1920.402789,29892.466557,6141.356952,151818160319.82,945.610229
2456084.60672338,0.9989374670212708,0.9978341664937039,567072915456.0,1917.051581,29901.931366,6140.594331,151818246663.18,945.60968
2456084.607244213,0.9989662173063026,0.9978697920158683,567092576256.0,1913.682304,29911.387166,6139.804928,151818332855.2,945.609192
2456084.6077650464,0.9989531414041124,0.997863339654697,567088250880.0,1910.295204,29920.834461,6138.989303,151818418895.33,945.608643
2456084.6082858797,0.9989229745022972,0.9978400528149178,567074357248.0,1906.890551,29930.273503,6138.147692,151818504782.7,945.608093
2456084.608806713,0.9989365106264159,0.9978601238028151,567085105152.0,1903.468384,29939.703596,6137.279215,151818590516.42,945.607544
2456084.6093275463,0.9989375653478674,0.9978677269328305,567088840704.0,1900.027991,29949.124684,6136.384795,151818676095.57,945.607056
2456084.6098483796,0.9989627034485601,0.9978994473639105,567106207744.0,1896.56958,29958.536431,6135.464256,151818761519.63,945.606506
2456084.610369213,0.9989949965573114,0.9979383155675151,567127638016.0,1893.093345,29967.938692,6134.517567,151818846787.71,945.605957
2456084.610890046,0.9989906252522472,0.9979404987791215,567128293376.0,1889.599696,29977.332379,6133.544845,151818931898.94,945.605469
2456084.6114108795,0.9989805571562348,0.9979369315496218,567125606400.0,1886.088648,29986.716549,6132.54597,151819016852.42,945.604919
2456084.611931713,0.9990103100088479,0.9979732628873759,567145594880.0,1882.559912,29996.090878,6131.5209,151819101647.61,945.60437
2456084.612452546,0.9990031757412968,0.9979724478200445,567144546304.0,1879.013212,30005.455112,6130.469605,151819186283.64,945.603882
2456084.6129733794,0.9989517228474069,0.9979274785665666,567118331904.0,1875.448509,30014.810047,6129.392183,151819270759.65,945.603333
2456084.6134942127,0.9989375590687553,0.9979197597726908,567113285632.0,1871.867177,30024.155792,6128.288651,151819355074.75,945.602783
2456084.6140150465,0.9989392581750584,0.9979277089968671,567117217792.0,1868.268449,30033.491398,6127.158886,151819439228.39,945.602295
2456084.61453588,0.9989091026624535,0.99790407383926,567103127552.0,1864.651789,30042.816192,6126.002804,151819523219.72,945.601746
2456084.615056713,0.9988987986854169,0.9979000318251733,567100243968.0,1861.017272,30052.131166,6124.820531,151819607047.89,945.601257
2456084.6155775464,0.99891937950538,0.9979270224123905,567114924032.0,1857.366266,30061.436324,6123.612759,151819690711.99,945.600708
2456084.6160983797,0.9989029629703716,0.9979166356509542,567108435968.0,1853.697812,30070.731554,6122.378599,151819774211.52,945.60022
2456084.616619213,0.9989227972558173,0.9979428211787356,567122657280.0,1850.011452,30080.016485,6121.117746,151819857545.61,945.59967
2456084.6171400463,0.9989380542740107,0.9979644936948637,567134388224.0,1846.308413,30089.289869,6119.832259,151819940713.41,945.599182
2456084.6176608796,0.9989383854218109,0.9979709572807931,567137402880.0,1842.588171,30098.553083,6118.519533,151820023714.04,945.598633
2456084.618181713,0.9989601811115301,0.9979986265863472,567152541696.0,1838.850416,30107.805699,6117.181059,151820106546.99,945.598145
2456084.618702546,0.9989463123882846,0.9979910231057267,567147560960.0,1835.095135,30117.047481,6115.817421,151820189211.4,945.597595
2456084.6192233795,0.9989424783145155,0.9979932064012393,567148216320.0,1831.323851,30126.278476,6114.426245,151820271706.44,945.597107
2456084.619744213,0.9989361778620547,0.9979928660595561,567147364352.0,1827.534733,30135.498097,6113.01025,151820354031.22,945.596558
2456084.620265046,0.9989117360746971,0.9979746394900146,567136419840.0,1823.728773,30144.706721,6111.568321,151820436185.25,945.596069
2456084.6207858794,0.9989121135688246,0.9979810896897808,567139500032.0,1819.906536,30153.904422,6110.099905,151820518167.67,945.595581
2456084.6213067127,0.9989043165774428,0.9979791348205115,567137730560.0,1816.067258,30163.090243,6108.605836,151820599977.66,945.595032
2456084.6218275465,0.9989269777074153,0.9980077290305893,567153393664.0,1812.210289,30172.264985,6107.085963,151820681614.34,945.594543
2456084.62234838,0.9989550578608747,0.9980418566645373,567172202496.0,1808.336579,30181.428411,6105.539896,151820763077.21,945.594055
2456084.622869213,0.9989376282778771,0.9980300994405413,567164862464.0,1804.446731,30190.58033,6103.967556,151820844365.45,945.593506
2456084.6233900464,0.9988906844477299,0.9979891521110235,567141007360.0,1800.539786,30199.720487,6102.370336,151820925478.22,945.593018
2456084.6239108797,0.9988826493750914,0.9979868399426745,567139106816.0,1796.615989,30208.849074,6100.747105,151821006414.66,945.592529
2456084.624431713,0.9988834367126564,0.9979935208452954,567142318080.0,1792.675415,30217.965706,6099.097968,151821087174.27,945.592041
2456084.6249525463,0.998907564672816,0.9980231644859406,567158505472.0,1788.718281,30227.070095,6097.422899,151821167756.24,945.591492
2456084.6254733796,0.9989641637322891,0.998085548639056,567193370624.0,1784.745154,30236.162553,6095.721937,151821248159.73,945.591003
2456084.625994213,0.9989964169635428,0.9981232516267936,567214211072.0,1780.754488,30245.242672,6093.995031,151821328383.91,945.590515
2456084.626515046,0.9990065493198866,0.9981393892155078,567222796288.0,1776.747714,30254.310431,6092.242179,151821408428.28,945.590027
2456084.6270358795,0.9989979460793154,0.9981361524853362,567220371456.0,1772.725458,30263.365773,6090.463513,151821488292.02,945.589539
2456084.627556713,0.9989504996889448,0.9980942844393154,567195992064.0,1768.685239,30272.408798,6088.659679,151821567974.31,945.58905
2456084.628077546,0.9989213500786486,0.9980709947680998,567182098432.0,1764.629302,30281.439157,6086.830407,151821647474.33,945.588501
2456084.6285983794,0.9989199072516414,0.9980747927127613,567183671296.0,1760.557339,30290.456954,6084.975348,151821726791.58,945.588013
2456084.6291192127,0.9989260693080241,0.9980866654566876,567189831680.0,1756.469189,30299.462186,6083.094309,151821805925.26,945.587524
2456084.6296400465,0.9989597143317818,0.9981255219605452,567211327488.0,1752.364245,30308.454598,6081.188051,151821884874.55,945.587036
2456084.63016088,0.9989680112077397,0.9981394685057827,567218667520.0,1748.242892,30317.433703,6079.255581,151821963638.63,945.586548
2456084.630681713,0.9989717621288983,0.9981484561313504,567223189504.0,1744.105815,30326.399726,6077.297443,151822042217.02,945.58606
2456084.6312025464,0.9989113904878318,0.9980936714433277,567191470080.0,1739.953349,30335.352847,6075.314144,151822120608.92,945.585571
2456084.6317233797,0.9989514984590531,0.9981389862908857,567216635904.0,1735.783812,30344.293222,6073.306176,151822198813.54,945.585083
2456084.632244213,0.998954668579495,0.9981475126432977,567220895744.0,1731.598058,30353.219632,6071.271787,151822276830.04,945.584595
2456084.6327650463,0.9989902806434363,0.9981882167563011,567243440128.0,1727.39672,30362.132413,6069.211647,151822354657.96,945.584106
2456084.6332858796,0.9989792542972926,0.9981825582052534,567239639040.0,1723.18013,30371.031771,6067.126141,151822432296.5,945.583618
2456084.633806713,0.9990043534255187,0.9982129963936355,567256350720.0,1718.946606,30379.917941,6065.015136,151822509744.88,945.58313
2456084.634327546,0.9990254106196356,0.9982390388179825,567270637568.0,1714.697497,30388.790332,6062.878572,151822587002.29,945.582703
2456084.6348483795,0.9990255892543882,0.9982443383167465,567273062400.0,1710.432717,30397.648625,6060.716788,151822664068.24,945.582214
2456084.635369213,0.9990499433597242,0.9982738540543348,567289249792.0,1706.152298,30406.492618,6058.529954,151822740941.97,945.581726
2456084.635890046,0.9990280197867668,0.9982570089825786,567279091712.0,1701.856045,30415.323169,6056.317382,151822817622.69,945.581238
2456084.6364108794,0.9990058580364843,0.9982401638755168,567268933632.0,1697.544188,30424.139362,6054.079199,151822894109.62,945.58075
2456084.6369317127,0.9990325894710346,0.9982717576741696,567286300672.0,1693.216962,30432.941685,6051.816205,151822970402.26,945.580261
2456084.6374525465,0.9990266989892783,0.9982708140488347,567285252096.0,1688.874405,30441.730184,6049.528655,151823046499.85,945.579834
2456084.63797338,0.9989995265082584,0.9982486639080946,567272079360.0,1684.515495,30450.50343,6047.214147,151823122401.63,945.579346
2456084.638494213,0.9989780153327805,0.9982320514865686,567262052352.0,1680.141725,30459.262715,6044.874933,151823198106.8,945.578857
2456084.6390150464,0.9989632556950475,0.9982221258411054,567255826432.0,1675.752236,30468.007269,6042.511011,151823273614.9,945.578369
2456084.6395358797,0.9989769893243702,0.9982406723186176,567265853440.0,1671.346719,30476.736657,6040.122353,151823348925.17,945.577942
2456084.640056713,0.9989954644188905,0.9982640760115733,567278567424.0,1666.926657,30485.451601,6037.707627,151823424036.84,945.577454
2456084.6405775463,0.9990173517538962,0.998290711008289,567293116416.0,1662.491596,30494.151826,6035.267954,151823498949.14,945.576965
2456084.6410983796,0.9990496064695729,0.9983278251990678,567313694720.0,1658.041299,30502.836906,6032.803125,151823573661.61,945.576538
2456084.641619213,0.9990842422155851,0.9983672594768354,567335518208.0,1653.575494,30511.506576,6030.313098,151823648173.5,945.57605
2456084.642140046,0.9991026586640426,0.998390188597003,567348035584.0,1649.094138,30520.161634,6027.797972,151823722484.05,945.575623
2456084.6426608795,0.9991007748709863,0.9983929511289472,567349018624.0,1644.597944,30528.802017,6025.25774,151823796592.5,945.575134
2456084.643181713,0.999105163356852,0.9984020410591028,567353671680.0,1640.086983,30537.426942,6022.692682,151823870498.38,945.574707
2456084.643702546,0.9990499031862792,0.9983514049751114,567324311552.0,1635.561238,30546.035846,6020.102922,151823944200.97,945.574219
2456084.6442233794,0.9989789865697635,0.998285301443844,567286235136.0,1631.019866,30554.629585,6017.487775,151824017699.51,945.573792
2456084.6447442127,0.9990253509849071,0.9983360401085971,567314481152.0,1626.463981,30563.207367,6014.84807,151824090993.25,945.573303
2456084.6452650465,0.9990007168317401,0.998316067469049,567302619136.0,1621.893055,30571.769257,6012.183302,151824164081.74,945.572876
2456084.64578588,0.9989700989911056,0.9982899958994677,567287218176.0,1617.306987,30580.315411,6009.493285,151824236964.24,945.572388
2456084.646306713,0.9989709833281415,0.9982951667528066,567289643008.0,1612.706992,30588.846681,6006.778921,151824309640.04,945.57196
2456084.6468275464,0.998987458781369,0.9983159182492487,567300849664.0,1608.091687,30597.361109,6004.039724,151824382108.36,945.571472
2456084.6473483797,0.9989971042162517,0.998330082610198,567308386304.0,1603.461906,30605.859546,6001.275819,151824454368.77,945.571045
2456084.647869213,0.9990352507734983,0.9983728483743396,567332175872.0,1598.817991,30614.342297,5998.487247,151824526420.56,945.570618
2456084.6483900463,0.9990531724183017,0.9983949860592097,567344168960.0,1594.15861,30622.808221,5995.673862,151824598262.99,945.570129
2456084.6489108796,0.9990629329401748,0.9984092658588852,567351771136.0,1589.485324,30631.258658,5992.835835,151824669895.33,945.569702
2456084.649431713,0.9990673441130493,0.998417663932245,567356030976.0,1584.797728,30639.692599,5989.973037,151824741317.13,945.569275
2456084.649952546,0.9990532929476325,0.9984079689239284,567349936128.0,1580.095612,30648.10944,5987.085392,151824812527.7,945.568787
2456084.6504733795,0.999046739217009,0.9984055282265868,567348035584.0,1575.378894,30656.510135,5984.17302,151824883526.31,945.568359
2456084.650994213,0.9990682186584519,0.9984313409667924,567362191360.0,1570.647795,30664.893692,5981.236489,151824954312.24,945.567932
2456084.651515046,0.9990932233809106,0.9984604982912162,567378247680.0,1565.902279,30673.2603,5978.275328,151825024885.05,945.567505
2456084.6520358794,0.9990999386804921,0.9984713183567917,567383883776.0,1561.142615,30681.610066,5975.289343,151825095244.04,945.567078
2456084.6525567127,0.9991206293379217,0.9984962242042804,567397449728.0,1556.370015,30689.9432,5972.279358,151825165388.52,945.566589
2456084.6530775465,0.9991186894557998,0.9984983946304026,567398170624.0,1551.581879,30698.259774,5969.245141,151825235317.75,945.566162
2456084.65359838,0.999083745050401,0.9984675808721466,567380148224.0,1546.779613,30706.558915,5966.186221,151825305031.32,945.565735
2456084.654119213,0.9990518050489834,0.9984396502936352,567363764224.0,1541.964074,30714.840121,5963.102339,151825374528.53,945.565308
2456084.6546400464,0.9990413913088975,0.9984331730698983,567359569920.0,1537.13452,30723.10488,5959.994478,151825443808.69,945.56488
2456084.6551608797,0.9990730405080456,0.9984686737115451,567379230720.0,1532.291265,30731.352016,5956.862944,151825512871.09,945.564453
2456084.655681713,0.9991195126454323,0.9985191672837835,567407411200.0,1527.434002,30739.581325,5953.706855,151825581715.32,945.564026
2456084.6562025463,0.99913644998147,0.998539905845693,567418683392.0,1522.562551,30747.792772,5950.525806,151825650340.7,945.563599
2456084.6567233796,0.99914028595009,0.9985477296019328,567422615552.0,1517.677326,30755.98771,5947.321556,151825718746.53,945.563171
2456084.657244213,0.9990958796358708,0.9985074586256935,567399219200.0,1512.778721,30764.163804,5944.09264,151825786932.12,945.562744
2456084.657765046,0.9990073547087782,0.9984224394734195,567350394880.0,1507.866838,30772.322176,5940.839734,151825854897.06,945.562317
2456084.6582858795,0.9990175358047635,0.9984366041961277,567357931520.0,1502.941591,30780.463351,5937.56311,151825922640.68,945.56189
